Customer_id,creditscore,Balance,Estimated
15607526,638,102645,168360
15632576,520,93249,77336
15581505,641,0,93149
15612207,840,87780,36687
15707242,504,0,146703
15721937,686,138131,115928
15773852,533,70363,104189
15719778,577,0,9902
15650538,445,168287,16646
15797475,720,86102,180135
15780359,643,115143,148099
15737104,652,126598,38799
15789936,663,0,153295
15709523,525,157989,100688
15593425,662,187997,111443
15776725,724,172192,136902
15604706,581,133105,105733
15790958,685,0,35885
15747534,595,0,73489
15574237,588,0,110114
15690332,647,192408,40145
15661290,785,107200,146399
15651883,794,115797,160526
15808905,823,164858,173517
15715532,687,117633,88397
15786078,850,0,185821
15652401,496,0,108098
15673074,527,126664,162268
15598744,576,140273,193135
15785975,525,0,168035
15613180,727,153345,163296
15584229,671,123943,159553
15773804,625,0,99801
15699515,643,98630,40251
15705313,707,58036,83336
15693817,539,0,48382
15673790,498,109201,165990
15674868,696,0,9003
15692110,758,0,188156
15645904,685,0,186785
15581332,655,83174,184260
15808544,747,0,57818
15734948,601,0,144660
15654531,477,82559,163113
15637774,558,73494,136301
15677141,586,132450,36177
15739578,850,128664,65769
15697360,505,79952,174123
15655213,591,132508,161305
15580872,761,120530,109395
15683213,554,74989,190155
15801188,774,94723,61451
15645029,771,0,8673
15633181,792,71270,125913
15598259,673,98612,151349
15576000,765,138034,67972
15766047,748,91622,71139
15596339,422,140014,86351
15715199,568,126816,118648
15615938,502,139663,100995
15679991,524,0,147101
15626135,689,165312,155496
15792934,661,0,196876
15744046,606,0,63177
15700826,678,123699,105222
15756301,636,97325,131924
15586517,647,97041,23133
15751297,732,0,161428
15710365,646,104129,181795
15679307,559,0,86634
15610753,581,104368,29938
15811036,565,135370,140130
15610912,657,112119,17537
15619932,847,123761,53157
15746199,558,0,143585
15584967,596,0,72402
15734365,579,0,39892
15726960,741,0,89805
15665177,613,0,136492
15779915,694,0,35593
15729110,729,0,58268
15575399,480,152160,101779
15678374,666,0,185123
15792679,575,0,119928
15668767,850,0,195033
15761886,740,172382,86480
15583076,588,106117,198767
15815615,681,141952,185144
15591942,611,0,3730
15724924,589,138498,18989
15762123,717,0,119314
15567893,556,124213,62628
15648989,850,126873,197267
15662021,685,0,199992
15691627,713,0,16403
15731751,437,120924,78855
15635277,605,142644,189310
15655252,758,79858,78088
15803941,600,95502,19842
15714380,827,0,103305
15666559,608,197716,116124
15799998,608,85860,142730
15703763,554,85304,58077
15795640,683,132371,186124
15780056,660,0,29664
15777873,628,0,147963
15584749,668,79896,38466
15765258,776,0,143301
15623346,820,0,31423
15614054,665,0,121506
15766185,850,146587,89875
15667632,703,0,72501
15599024,506,0,182693
15798709,588,109109,4994
15741921,622,0,124965
15793671,606,0,161971
15797900,517,142147,39488
15667932,758,0,55313
15795933,677,0,187812
15660403,827,0,184514
15736299,729,109107,121311
15759034,654,112263,12873
15724663,654,0,157238
15594556,619,0,123242
15737169,642,144239,184400
15632472,472,159398,57323
15722813,470,125385,68294
15588450,633,69365,10288
15736717,602,155272,179446
15680683,640,197200,141454
15710316,454,144838,93152
15746333,562,0,6555
15606861,636,0,38570
15641285,621,163086,131048
15662908,795,125903,127069
15814267,550,154377,51722
15614923,630,107512,46157
15579223,573,127407,192951
15651389,561,143657,180932
15677087,662,138107,19597
15665784,637,128940,46787
15576706,651,114454,175821
15615473,646,0,198208
15587299,567,0,55362
15655389,638,131763,47675
15784491,725,0,61326
15809999,709,150301,71673
15681115,787,108935,101168
15629390,653,135847,144881
15792668,661,109908,115038
15583863,681,142946,187281
15681878,436,104339,183540
15782875,663,157274,28532
15732235,662,98848,42730
15735909,607,105103,104722
15653448,754,0,65220
15587647,850,127121,118930
15701037,578,0,70564
15727499,666,129119,139435
15724838,599,0,170347
15666711,586,0,131554
15588933,825,146054,138345
15763111,808,124577,169894
15805676,515,151013,9771
15586674,663,216110,74177
15744553,444,144319,112668
15776629,650,0,186276
15647207,609,0,98464
15715638,824,27517,2746
15750602,662,147093,10928
15766810,699,92246,91346
15756625,752,0,139844
15639552,603,148897,105053
15633213,628,0,144367
15610416,745,0,19605
15715208,804,138336,80484
15619608,454,92896,154344
15628697,631,160737,93503
15643826,503,0,153037
15718588,548,0,98030
15709741,668,107141,193019
15723318,619,0,60811
15717328,842,132446,87071
15771299,707,92053,164064
15706223,715,96799,4555
15612358,573,134499,119925
15769191,509,132388,170360
15618816,670,147171,69850
15730810,613,100525,47299
15783463,678,0,45444
15616213,555,138215,198715
15611287,777,0,115612
15786454,552,0,40334
15768682,640,0,105997
15766172,541,128744,134851
15637646,756,122647,61667
15653404,684,79264,196574
15690546,618,0,111097
15735636,604,121390,48202
15605424,624,123907,135097
15568449,661,143007,15651
15688085,627,157598,34097
15683483,812,127118,174823
15659567,473,117103,85938
15766667,717,102990,49186
15624975,693,145119,77742
15660878,705,126076,34437
15586557,661,0,88280
15746183,573,0,157550
15631457,639,98187,173387
15754053,718,0,82782
15645839,570,0,187759
15689955,461,0,176548
15593510,638,129336,56585
15654964,608,75802,125763
15594039,599,0,113868
15625929,762,159317,24780
15815295,662,96480,120259
15621818,747,117726,175398
15652700,539,0,86767
15636860,625,122351,71217
15569432,656,0,85241
15751455,469,0,160530
15800583,621,0,102807
15770214,754,0,144135
15613463,679,132598,184018
15587066,535,119272,195897
15693752,487,0,126723
15714874,850,0,176883
15657809,585,106416,122961
15651955,603,0,9607
15570912,728,127772,152643
15640266,621,104632,95551
15652069,833,0,141861
15596074,502,0,76643
15800268,825,118051,52301
15809847,668,0,29388
15599074,487,136094,193408
15599591,600,88477,58632
15776096,606,161572,191076
15611669,623,126608,646
15694098,575,68333,144391
15713347,577,179852,193580
15713094,651,0,126761
15811978,693,104763,62368
15799925,800,88542,131718
15692575,760,162889,91099
15743149,711,0,67508
15776947,637,0,12157
15700656,662,0,65089
15594515,568,0,62371
15787884,692,0,18826
15577988,614,0,3343
15795586,478,92474,178626
15677739,562,0,32845
15720134,709,115479,134733
15688868,684,87099,106096
15642996,546,86352,57380
15771222,779,0,25952
15605059,576,148844,69414
15568088,481,163715,96124
15665943,445,0,119426
15795571,606,94154,120138
15662243,559,162702,150549
15593128,608,129255,142492
15589739,698,90605,14357
15787602,568,0,129570
15685019,528,102787,55973
15704209,802,120146,59497
15605264,669,63724,181928
15708265,581,159204,102518
15740264,640,0,88828
15615477,529,0,14161
15727361,547,0,56908
15760216,718,0,184475
15806134,707,162691,94913
15601351,735,127807,73070
15669262,765,157960,136603
15696989,469,139493,150093
15688498,594,87097,168186
15686964,675,84945,146231
15625035,703,160140,79314
15618391,810,0,77966
15591344,715,0,128746
15605455,664,0,194767
15680804,850,0,10673
15768282,724,94615,10627
15685826,563,90728,122269
15793491,714,119545,65483
15797787,614,118312,146135
15611171,740,129575,123300
15601627,587,148164,122925
15734085,465,117155,127744
15809309,689,154252,118320
15809462,656,0,17104
15634628,579,65668,164609
15775678,716,0,152108
15579526,551,50195,23400
15779103,527,96749,94711
15738715,600,0,7312
15593943,685,132667,41877
15754574,738,0,96881
15737814,622,127087,102403
15670889,528,125567,176763
15629299,546,106075,23548
15771569,576,137368,33450
15811927,733,157658,19658
15785654,727,114423,104679
15665524,605,103155,143204
15736287,586,0,6975
15765732,564,149592,153772
15797381,593,133903,85902
15598536,736,84588,188038
15664506,675,197437,52711
15575619,656,104254,17034
15587394,462,140133,131304
15654457,685,0,172576
15762793,850,136980,99020
15658067,636,120568,190160
15642816,850,43658,3025
15693088,628,0,34690
15793883,798,0,2305
15665283,610,72093,113229
15680421,591,0,171099
15695148,614,0,62023
15636592,651,181822,36924
15772618,665,90921,112257
15724453,570,0,198831
15565878,631,0,197963
15609160,586,0,31636
15678460,691,0,49594
15662571,639,0,170484
15606849,698,94921,40340
15670738,733,113939,3219
15662641,850,0,68570
15727539,618,0,29176
15651020,473,110666,46758
15673877,490,0,171060
15760865,754,141819,93551
15705009,649,156974,89405
15657540,578,151215,169804
15707441,690,116318,83253
15694765,610,113882,195814
15649086,596,0,121568
15650488,492,127254,92144
15760924,575,100062,126307
15700263,569,0,130784
15806922,674,126605,166695
15637522,507,106942,44001
15636548,457,0,185992
15566891,584,88595,178998
15627185,744,123737,141558
15754012,687,110752,47921
15627514,688,0,104903
15661433,519,0,68480
15610653,733,0,1272
15667002,666,0,29346
15709199,511,0,184119
15710087,705,125889,96014
15679884,544,78315,103714
15784180,564,206330,46633
15808849,702,145537,135334
15751549,658,77083,13482
15588235,654,145082,130075
15640418,649,115898,143544
15721116,597,108058,187826
15599084,782,191523,167059
15773394,644,0,79928
15625713,679,91188,6075
15766417,678,0,43822
15622578,806,113959,32126
15799924,668,147167,141680
15618363,659,82916,84133
15637138,660,0,9693
15781665,601,0,20709
15804853,781,57099,85644
15651627,628,115341,107674
15680685,751,165257,134822
15808930,531,0,4607
15570970,647,0,51363
15679961,708,68800,39704
15705458,550,116120,195638
15750396,670,0,86413
15679928,592,84102,116385
15711181,589,0,182077
15698324,725,0,67880
15807433,570,0,11417
15636590,575,0,65998
15628950,501,104014,114774
15617206,431,120823,126153
15603741,719,128389,176091
15742607,850,102801,87352
15747821,554,135471,107075
15612043,418,90145,69158
15809558,715,0,149971
15803750,750,161801,153289
15704681,766,99660,147701
15667392,652,123082,188658
15738889,658,102871,103765
15598838,659,151106,140935
15579109,574,163857,15118
15799042,611,0,63202
15697042,738,127291,16082
15696605,571,180614,523
15802274,686,55054,181757
15596808,679,96110,1173
15705403,617,106521,86587
15732903,673,82256,109546
15581968,745,0,174431
15683892,677,102396,119369
15595447,613,118201,23316
15569249,576,44582,67540
15656188,584,0,185202
15689661,663,0,131827
15644934,466,105522,10842
15721793,510,123937,23768
15687413,619,0,117616
15761286,696,119499,174027
15658240,554,135815,115091
15706232,595,0,106341
15583394,659,106260,198103
15715643,662,0,175315
15644856,556,115463,150680
15785488,701,0,110044
15711571,587,120234,194890
15778604,571,0,112367
15751180,539,81132,167290
15748360,644,122197,182100
15770039,572,112290,49374
15685096,753,0,861
15669501,706,0,81718
15622631,588,154410,49324
15586699,825,0,9751
15702377,627,132760,78899
15577170,532,76706,13890
15769451,764,0,11467
15811877,700,0,130789
15648725,660,0,108666
15752801,518,125962,160303
15808175,557,49573,115288
15681342,639,103015,139094
15589210,557,0,20516
15696826,633,104001,36643
15614962,623,87117,104382
15689061,611,82547,146448
15640074,666,0,166651
15776156,521,121326,164224
15739548,775,111168,149331
15662854,681,139714,73067
15687688,564,139875,15378
15715750,646,113064,53072
15571121,670,138340,3159
15726466,751,114974,125921
15660390,544,0,124113
15663942,639,0,93716
15638610,635,117326,155800
15644446,672,0,8815
15585892,639,0,164454
15609356,697,0,87803
15803378,850,0,183617
15599440,748,0,53584
15692408,463,0,1951
15683168,572,0,175025
15790254,741,78738,13019
15767729,646,182877,42538
15768600,805,130023,62990
15699839,637,152607,71693
15786237,651,0,824
15694530,672,167269,169469
15796813,493,167832,150160
15605791,524,144288,32063
15714087,624,151855,68794
15711446,569,0,75085
15588123,677,0,114686
15748552,464,155994,143665
15618410,718,147527,51100
15672432,594,0,5409
15610042,574,100267,103006
15580914,478,83287,44148
15583680,615,0,149279
15813718,651,0,193009
15767264,465,117438,74899
15686461,558,121235,116253
15678882,540,129965,19374
15789611,568,150837,64517
15668679,630,0,34475
15631685,523,163894,57062
15655658,678,0,32302
15753591,438,0,136860
15617348,544,0,69244
15704581,595,87967,156310
15738487,678,0,4989
15648069,850,0,190195
15737627,589,121093,3530
15731586,785,121692,81779
15757467,563,0,39297
15597709,602,154121,176615
15720529,591,0,108685
15596797,643,0,145764
15681755,605,0,42135
15815271,755,165049,16929
15682860,769,0,104394
15621546,620,127638,192718
15705918,725,0,59650
15684512,818,135290,63730
15671769,624,170252,73680
15642934,669,108269,174970
15594305,712,0,1704
15789201,603,145623,163182
15706762,597,145810,52319
15766183,580,130335,51672
15777994,718,0,145355
15568162,527,0,51712
15680643,729,0,149536
15761854,746,0,94105
15730793,699,111009,155906
15692137,759,0,138380
15608595,748,157372,97734
15709459,698,0,173577
15775750,686,134561,27596
15585855,679,0,16897
15752139,682,72374,36896
15768295,778,109564,113047
15766906,742,132116,129934
15725776,649,101195,133091
15682576,763,149437,106283
15704081,595,130682,57863
15719940,628,115280,12629
15672894,625,129944,198915
15667451,733,0,109128
15636767,665,0,22487
15571415,805,151802,46791
15575605,725,0,158697
15649160,554,138732,194138
15615832,675,155621,35177
15600975,556,150005,157016
15690772,635,0,136551
15565714,601,64430,96518
15763108,600,106262,93630
15723884,758,0,96098
15644453,606,132671,156476
15655464,640,0,42965
15783883,753,117315,122021
15787693,559,145874,56311
15664793,754,146777,150686
15642391,621,109979,177741
15756538,654,0,71492
15668830,650,108882,104493
15796569,831,0,47729
15677112,519,112957,97593
15815040,552,103362,186870
15590434,577,89016,135227
15597536,576,133618,135245
15723989,646,93680,179473
15767358,711,97486,50611
15594812,806,137794,75232
15688210,670,101929,89206
15681509,679,0,61762
15572390,850,0,103921
15801441,670,79586,198803
15783859,733,161885,9617
15575243,764,129069,187905
15773421,673,0,121441
15788776,588,132624,36293
15765257,564,121462,20432
15661412,715,175307,187051
15636478,621,136659,148689
15603683,796,146584,125446
15651868,672,0,22736
15815443,527,131415,54948
15682686,722,0,167985
15697460,596,99441,4802
15748432,746,0,72910
15698271,523,0,185489
15808662,624,0,88408
15690372,553,181110,184545
15781875,850,100476,136539
15801473,599,51950,85046
15704509,492,121063,85421
15694666,707,88442,119903
15731166,743,127023,138781
15728523,522,144148,14790
15788442,681,173306,131965
15689781,826,0,178710
15764226,630,106426,20345
15809837,430,135392,172852
15805212,806,0,103946
15716082,703,152685,183656
15643056,755,82084,10334
15654859,612,131629,122110
15761158,719,0,125042
15577515,554,108477,140003
15723827,683,114779,183171
15646594,749,57569,61128
15712877,724,0,52462
15598802,770,0,50840
15699340,680,0,61241
15691150,699,110559,127430
15608688,442,0,68343
15737998,529,0,126512
15735837,574,0,8560
15659100,605,128153,147823
15609070,515,120962,39288
15650313,632,129472,85179
15627699,558,105000,190020
15591010,434,109339,96406
15798895,525,55328,83343
15745375,640,72013,161333
15775235,690,110480,81292
15780088,607,132440,177748
15649379,850,0,187980
15713983,780,94109,177235
15709252,616,105174,29835
15699238,618,0,80204
15732884,676,131960,189269
15587297,507,0,85411
15684722,490,122953,154361
15621244,678,107380,84460
15744273,637,122642,65618
15682540,602,0,112929
15636521,744,124037,142211
15785339,640,117565,82560
15638983,684,133189,127388
15654625,495,120252,10160
15697310,559,152265,64242
15678210,684,105070,198355
15575438,613,115076,79324
15632789,794,0,24114
15621423,736,117280,41921
15573520,692,110540,107473
15740458,703,135095,143860
15762799,720,187861,104120
15686885,777,124656,79792
15565996,653,0,154640
15662152,552,134105,57850
15711742,708,0,62868
15701885,647,0,92357
15774262,597,83693,161084
15567839,501,114631,91430
